id_clima,parcela_id,temperatura_ambiente,humedad_relativa,precipitacion_mm,radiacion_solar,velocidad_viento,timestamp
1125,5,19.6,52.9,0.0,10.0,5.3,2026-01-21 08:00:00
1126,6,20.3,56.0,0.0,10.0,5.3,2026-01-21 08:00:00
1127,7,20.5,55.5,0.0,10.0,5.3,2026-01-21 08:00:00
1128,8,19.8,58.1,0.0,10.0,5.3,2026-01-21 08:00:00
1129,9,20.0,58.0,0.0,10.0,5.3,2026-01-21 08:00:00
1130,10,20.0,52.1,0.0,10.0,5.3,2026-01-21 08:00:00
1131,1,23.3,52.1,0.0,13.9,0.5,2026-01-22 08:00:00
1132,2,23.5,53.4,0.0,13.9,0.5,2026-01-22 08:00:00
1133,3,22.7,55.5,0.0,13.9,0.5,2026-01-22 08:00:00
1134,4,23.2,52.6,0.0,13.9,0.5,2026-01-22 08:00:00
1135,5,23.4,56.6,0.0,13.9,0.5,2026-01-22 08:00:00
1136,6,23.8,53.4,0.0,13.9,0.5,2026-01-22 08:00:00
1137,7,22.9,55.4,0.0,13.9,0.5,2026-01-22 08:00:00
1138,8,24.3,50.4,0.0,13.9,0.5,2026-01-22 08:00:00
1139,9,23.3,52.2,0.0,13.9,0.5,2026-01-22 08:00:00
1140,10,23.6,57.8,0.0,13.9,0.5,2026-01-22 08:00:00
1141,1,21.2,53.2,0.0,17.3,6.3,2026-01-23 08:00:00
1142,2,20.1,60.2,0.0,17.3,6.3,2026-01-23 08:00:00
1143,3,20.8,59.5,0.0,17.3,6.3,2026-01-23 08:00:00
1144,4,19.5,54.8,0.0,17.3,6.3,2026-01-23 08:00:00
1145,5,20.6,52.2,0.0,17.3,6.3,2026-01-23 08:00:00
1146,6,19.9,51.9,0.0,17.3,6.3,2026-01-23 08:00:00
1147,7,20.7,52.4,0.0,17.3,6.3,2026-01-23 08:00:00
1148,8,21.9,57.5,0.0,17.3,6.3,2026-01-23 08:00:00
1149,9,21.6,58.1,0.0,17.3,6.3,2026-01-23 08:00:00
1150,10,20.4,54.9,0.0,17.3,6.3,2026-01-23 08:00:00
1151,1,16.3,58.0,0.0,18.1,2.7,2026-01-24 08:00:00
1152,2,15.9,55.3,0.0,18.1,2.7,2026-01-24 08:00:00
1153,3,16.3,55.7,0.0,18.1,2.7,2026-01-24 08:00:00
1154,4,14.9,52.9,0.0,18.1,2.7,2026-01-24 08:00:00
1155,5,15.8,54.1,0.0,18.1,2.7,2026-01-24 08:00:00
1156,6,15.5,54.0,0.0,18.1,2.7,2026-01-24 08:00:00
1157,7,17.0,56.5,0.0,18.1,2.7,2026-01-24 08:00:00
1158,8,17.4,52.3,0.0,18.1,2.7,2026-01-24 08:00:00
1159,9,15.6,58.0,0.0,18.1,2.7,2026-01-24 08:00:00
1160,10,15.5,54.1,0.0,18.1,2.7,2026-01-24 08:00:00
1161,1,22.5,56.5,0.0,13.7,2.6,2026-01-25 08:00:00
1162,2,22.3,59.4,0.0,13.7,2.6,2026-01-25 08:00:00
1163,3,20.1,57.7,0.0,13.7,2.6,2026-01-25 08:00:00
1164,4,22.1,54.8,0.0,13.7,2.6,2026-01-25 08:00:00
1165,5,20.9,54.9,0.0,13.7,2.6,2026-01-25 08:00:00
1166,6,20.8,53.8,0.0,13.7,2.6,2026-01-25 08:00:00
1167,7,21.4,55.2,0.0,13.7,2.6,2026-01-25 08:00:00
1168,8,20.3,53.2,0.0,13.7,2.6,2026-01-25 08:00:00
1169,9,21.0,52.8,0.0,13.7,2.6,2026-01-25 08:00:00
1170,10,21.3,53.2,0.0,13.7,2.6,2026-01-25 08:00:00
1171,1,20.3,55.5,0.0,10.1,4.4,2026-01-26 08:00:00
1172,2,20.2,52.8,0.0,10.1,4.4,2026-01-26 08:00:00
1173,3,21.2,55.1,0.0,10.1,4.4,2026-01-26 08:00:00
1174,4,19.8,52.8,0.0,10.1,4.4,2026-01-26 08:00:00
1175,5,20.8,54.7,0.0,10.1,4.4,2026-01-26 08:00:00
1176,6,19.4,56.5,0.0,10.1,4.4,2026-01-26 08:00:00
1177,7,22.4,62.7,0.0,10.1,4.4,2026-01-26 08:00:00
1178,8,20.9,58.0,0.0,10.1,4.4,2026-01-26 08:00:00
1179,9,20.7,52.7,0.0,10.1,4.4,2026-01-26 08:00:00
1180,10,20.3,51.2,0.0,10.1,4.4,2026-01-26 08:00:00
1181,1,21.7,54.7,0.0,19.0,4.7,2026-01-27 08:00:00
1182,2,19.7,54.9,0.0,19.0,4.7,2026-01-27 08:00:00
1183,3,19.0,52.3,0.0,19.0,4.7,2026-01-27 08:00:00
1184,4,20.4,54.9,0.0,19.0,4.7,2026-01-27 08:00:00
1185,5,19.5,54.3,0.0,19.0,4.7,2026-01-27 08:00:00
1186,6,22.0,52.4,0.0,19.0,4.7,2026-01-27 08:00:00
1187,7,20.8,50.5,0.0,19.0,4.7,2026-01-27 08:00:00
1188,8,19.6,57.3,0.0,19.0,4.7,2026-01-27 08:00:00
1189,9,20.8,56.6,0.0,19.0,4.7,2026-01-27 08:00:00
1190,10,20.9,57.5,0.0,19.0,4.7,2026-01-27 08:00:00
1191,1,18.8,53.4,0.0,12.7,2.6,2026-01-28 08:00:00
1192,2,18.7,48.7,0.0,12.7,2.6,2026-01-28 08:00:00
1193,3,16.4,55.4,0.0,12.7,2.6,2026-01-28 08:00:00
1194,4,18.7,55.7,0.0,12.7,2.6,2026-01-28 08:00:00
1195,5,18.3,61.2,0.0,12.7,2.6,2026-01-28 08:00:00
1196,6,19.2,53.2,0.0,12.7,2.6,2026-01-28 08:00:00
1197,7,16.7,57.5,0.0,12.7,2.6,2026-01-28 08:00:00
1198,8,17.3,55.4,0.0,12.7,2.6,2026-01-28 08:00:00
1199,9,16.1,56.9,0.0,12.7,2.6,2026-01-28 08:00:00
1200,10,18.3,52.6,0.0,12.7,2.6,2026-01-28 08:00:00
1201,1,26.1,57.8,1.5,13.6,8.8,2026-01-29 08:00:00
1202,2,26.3,55.6,1.5,13.6,8.8,2026-01-29 08:00:00
1203,3,26.6,52.6,1.5,13.6,8.8,2026-01-29 08:00:00
1204,4,26.9,60.9,1.5,13.6,8.8,2026-01-29 08:00:00
1205,5,24.1,55.5,1.5,13.6,8.8,2026-01-29 08:00:00
1206,6,25.7,60.0,1.5,13.6,8.8,2026-01-29 08:00:00
1207,7,25.6,52.4,1.5,13.6,8.8,2026-01-29 08:00:00
1208,8,27.5,54.0,1.5,13.6,8.8,2026-01-29 08:00:00
1209,9,26.8,58.4,1.5,13.6,8.8,2026-01-29 08:00:00
1210,10,26.6,49.8,1.5,13.6,8.8,2026-01-29 08:00:00
1211,1,18.9,56.2,0.0,15.9,5.9,2026-01-30 08:00:00
1212,2,19.1,54.9,0.0,15.9,5.9,2026-01-30 08:00:00
1213,3,18.9,54.0,0.0,15.9,5.9,2026-01-30 08:00:00
1214,4,19.7,53.8,0.0,15.9,5.9,2026-01-30 08:00:00
1215,5,19.5,49.4,0.0,15.9,5.9,2026-01-30 08:00:00
1216,6,18.6,54.8,0.0,15.9,5.9,2026-01-30 08:00:00
1217,7,20.2,52.8,0.0,15.9,5.9,2026-01-30 08:00:00
1218,8,19.3,55.2,0.0,15.9,5.9,2026-01-30 08:00:00
1219,9,19.8,58.2,0.0,15.9,5.9,2026-01-30 08:00:00
1220,10,19.2,56.8,0.0,15.9,5.9,2026-01-30 08:00:00
1221,1,18.0,58.5,0.0,11.3,0.8,2026-01-31 08:00:00
1222,2,17.3,54.4,0.0,11.3,0.8,2026-01-31 08:00:00
1223,3,16.5,55.2,0.0,11.3,0.8,2026-01-31 08:00:00
1224,4,19.1,54.0,0.0,11.3,0.8,2026-01-31 08:00:00
1225,5,17.7,54.3,0.0,11.3,0.8,2026-01-31 08:00:00
1226,6,18.3,59.5,0.0,11.3,0.8,2026-01-31 08:00:00
1227,7,15.7,53.1,0.0,11.3,0.8,2026-01-31 08:00:00
1228,8,19.2,53.2,0.0,11.3,0.8,2026-01-31 08:00:00
1229,9,18.2,52.0,0.0,11.3,0.8,2026-01-31 08:00:00
1230,10,18.5,53.3,0.0,11.3,0.8,2026-01-31 08:00:00
1231,1,19.2,56.5,0.0,16.9,9.9,2026-02-01 08:00:00
1232,2,16.3,51.7,0.0,16.9,9.9,2026-02-01 08:00:00
1233,3,16.9,57.3,0.0,16.9,9.9,2026-02-01 08:00:00
1234,4,16.1,57.2,0.0,16.9,9.9,2026-02-01 08:00:00
1235,5,16.3,52.9,0.0,16.9,9.9,2026-02-01 08:00:00
1236,6,17.6,50.9,0.0,16.9,9.9,2026-02-01 08:00:00
1237,7,16.0,60.8,0.0,16.9,9.9,2026-02-01 08:00:00
1238,8,16.9,58.3,0.0,16.9,9.9,2026-02-01 08:00:00
1239,9,17.4,54.5,0.0,16.9,9.9,2026-02-01 08:00:00
1240,10,15.6,55.8,0.0,16.9,9.9,2026-02-01 08:00:00
1241,1,21.3,57.5,0.0,17.9,2.8,2026-02-02 08:00:00
1242,2,21.6,52.6,0.0,17.9,2.8,2026-02-02 08:00:00
1243,3,21.2,55.3,0.0,17.9,2.8,2026-02-02 08:00:00
1244,4,21.4,60.2,0.0,17.9,2.8,2026-02-02 08:00:00
1245,5,22.9,53.6,0.0,17.9,2.8,2026-02-02 08:00:00
1246,6,21.0,60.0,0.0,17.9,2.8,2026-02-02 08:00:00
1247,7,21.7,55.8,0.0,17.9,2.8,2026-02-02 08:00:00
1248,8,22.2,57.1,0.0,17.9,2.8,2026-02-02 08:00:00
1249,9,21.3,54.5,0.0,17.9,2.8,2026-02-02 08:00:00
1250,10,21.6,54.8,0.0,17.9,2.8,2026-02-02 08:00:00
1251,1,21.4,54.8,0.0,9.0,2.8,2026-02-03 08:00:00
1252,2,20.6,55.0,0.0,9.0,2.8,2026-02-03 08:00:00
1253,3,19.3,51.4,0.0,9.0,2.8,2026-02-03 08:00:00
1254,4,20.2,59.3,0.0,9.0,2.8,2026-02-03 08:00:00
1255,5,20.6,53.4,0.0,9.0,2.8,2026-02-03 08:00:00
1256,6,20.1,55.8,0.0,9.0,2.8,2026-02-03 08:00:00
1257,7,19.2,58.8,0.0,9.0,2.8,2026-02-03 08:00:00
1258,8,19.9,57.4,0.0,9.0,2.8,2026-02-03 08:00:00
1259,9,20.0,49.7,0.0,9.0,2.8,2026-02-03 08:00:00
1260,10,19.4,52.5,0.0,9.0,2.8,2026-02-03 08:00:00
1261,1,25.2,50.3,0.0,16.1,5.4,2026-02-04 08:00:00
1262,2,25.1,52.0,0.0,16.1,5.4,2026-02-04 08:00:00
1263,3,25.7,51.5,0.0,16.1,5.4,2026-02-04 08:00:00
1264,4,25.5,52.0,0.0,16.1,5.4,2026-02-04 08:00:00
1265,5,25.7,59.6,0.0,16.1,5.4,2026-02-04 08:00:00
1266,6,26.3,54.0,0.0,16.1,5.4,2026-02-04 08:00:00
1267,7,25.1,54.2,0.0,16.1,5.4,2026-02-04 08:00:00
1268,8,25.9,57.6,0.0,16.1,5.4,2026-02-04 08:00:00
1269,9,25.2,51.9,0.0,16.1,5.4,2026-02-04 08:00:00
1270,10,25.5,52.5,0.0,16.1,5.4,2026-02-04 08:00:00
1271,1,20.9,56.9,0.0,14.7,4.0,2026-02-05 08:00:00
1272,2,20.4,51.6,0.0,14.7,4.0,2026-02-05 08:00:00
1273,3,21.7,51.0,0.0,14.7,4.0,2026-02-05 08:00:00
1274,4,22.3,57.2,0.0,14.7,4.0,2026-02-05 08:00:00
1275,5,20.7,53.9,0.0,14.7,4.0,2026-02-05 08:00:00
1276,6,20.6,53.5,0.0,14.7,4.0,2026-02-05 08:00:00
1277,7,21.5,53.5,0.0,14.7,4.0,2026-02-05 08:00:00
1278,8,22.7,52.5,0.0,14.7,4.0,2026-02-05 08:00:00
1279,9,22.3,51.8,0.0,14.7,4.0,2026-02-05 08:00:00
1280,10,20.6,54.7,0.0,14.7,4.0,2026-02-05 08:00:00
1281,1,19.9,54.0,0.0,14.7,1.4,2026-02-06 08:00:00
1282,2,19.9,58.0,0.0,14.7,1.4,2026-02-06 08:00:00
1283,3,19.1,57.4,0.0,14.7,1.4,2026-02-06 08:00:00
1284,4,20.3,54.7,0.0,14.7,1.4,2026-02-06 08:00:00
1285,5,21.8,51.0,0.0,14.7,1.4,2026-02-06 08:00:00
1286,6,19.4,54.3,0.0,14.7,1.4,2026-02-06 08:00:00
1287,7,20.1,51.7,0.0,14.7,1.4,2026-02-06 08:00:00
1288,8,21.4,53.8,0.0,14.7,1.4,2026-02-06 08:00:00
1289,9,20.7,54.8,0.0,14.7,1.4,2026-02-06 08:00:00
1290,10,19.4,54.1,0.0,14.7,1.4,2026-02-06 08:00:00
1291,1,21.4,57.0,0.0,17.9,7.8,2026-02-07 08:00:00
1292,2,21.3,52.1,0.0,17.9,7.8,2026-02-07 08:00:00
1293,3,20.9,55.2,0.0,17.9,7.8,2026-02-07 08:00:00
1294,4,21.1,59.4,0.0,17.9,7.8,2026-02-07 08:00:00
1295,5,20.8,54.8,0.0,17.9,7.8,2026-02-07 08:00:00
1296,6,21.3,56.1,0.0,17.9,7.8,2026-02-07 08:00:00
1297,7,21.5,54.5,0.0,17.9,7.8,2026-02-07 08:00:00
1298,8,22.6,55.0,0.0,17.9,7.8,2026-02-07 08:00:00
1299,9,20.9,66.4,0.0,17.9,7.8,2026-02-07 08:00:00
1300,10,21.5,56.0,0.0,17.9,7.8,2026-02-07 08:00:00
1301,1,26.2,54.5,0.0,18.3,9.7,2026-02-08 08:00:00
1302,2,25.6,55.5,0.0,18.3,9.7,2026-02-08 08:00:00
1303,3,25.4,55.2,0.0,18.3,9.7,2026-02-08 08:00:00
1304,4,25.1,56.0,0.0,18.3,9.7,2026-02-08 08:00:00
1305,5,26.8,52.9,0.0,18.3,9.7,2026-02-08 08:00:00
1306,6,23.6,56.8,0.0,18.3,9.7,2026-02-08 08:00:00
1307,7,25.0,56.7,0.0,18.3,9.7,2026-02-08 08:00:00
1308,8,23.7,59.6,0.0,18.3,9.7,2026-02-08 08:00:00
1309,9,24.4,53.2,0.0,18.3,9.7,2026-02-08 08:00:00
1310,10,24.7,58.6,0.0,18.3,9.7,2026-02-08 08:00:00
1311,1,20.9,57.5,0.0,13.4,0.7,2026-02-09 08:00:00
1312,2,21.2,58.2,0.0,13.4,0.7,2026-02-09 08:00:00
1313,3,20.2,53.3,0.0,13.4,0.7,2026-02-09 08:00:00
1314,4,21.6,56.1,0.0,13.4,0.7,2026-02-09 08:00:00
1315,5,21.2,58.7,0.0,13.4,0.7,2026-02-09 08:00:00
1316,6,21.8,56.2,0.0,13.4,0.7,2026-02-09 08:00:00
1317,7,19.4,57.1,0.0,13.4,0.7,2026-02-09 08:00:00
1318,8,20.6,52.9,0.0,13.4,0.7,2026-02-09 08:00:00
1319,9,19.1,52.2,0.0,13.4,0.7,2026-02-09 08:00:00
1320,10,21.5,59.6,0.0,13.4,0.7,2026-02-09 08:00:00
1321,1,19.9,53.4,0.0,17.9,2.7,2026-02-10 08:00:00
1322,2,21.9,51.6,0.0,17.9,2.7,2026-02-10 08:00:00
1323,3,22.4,48.2,0.0,17.9,2.7,2026-02-10 08:00:00
1324,4,20.6,58.8,0.0,17.9,2.7,2026-02-10 08:00:00
1325,5,22.3,54.9,0.0,17.9,2.7,2026-02-10 08:00:00
1326,6,20.9,53.1,0.0,17.9,2.7,2026-02-10 08:00:00
1327,7,20.2,52.1,0.0,17.9,2.7,2026-02-10 08:00:00
1328,8,21.1,54.7,0.0,17.9,2.7,2026-02-10 08:00:00
1329,9,21.1,54.5,0.0,17.9,2.7,2026-02-10 08:00:00
1330,10,21.6,52.6,0.0,17.9,2.7,2026-02-10 08:00:00
1331,1,17.3,52.9,0.0,17.0,4.4,2026-02-11 08:00:00
1332,2,18.4,56.1,0.0,17.0,4.4,2026-02-11 08:00:00
1333,3,16.6,54.7,0.0,17.0,4.4,2026-02-11 08:00:00
1334,4,16.8,56.1,0.0,17.0,4.4,2026-02-11 08:00:00
1335,5,17.0,53.6,0.0,17.0,4.4,2026-02-11 08:00:00
1336,6,16.2,56.1,0.0,17.0,4.4,2026-02-11 08:00:00
1337,7,16.7,54.5,0.0,17.0,4.4,2026-02-11 08:00:00
1338,8,17.9,54.7,0.0,17.0,4.4,2026-02-11 08:00:00
1339,9,17.3,61.8,0.0,17.0,4.4,2026-02-11 08:00:00
1340,10,16.1,53.7,0.0,17.0,4.4,2026-02-11 08:00:00
1341,1,17.4,56.3,0.0,22.0,1.5,2026-02-12 08:00:00
1342,2,17.1,55.9,0.0,22.0,1.5,2026-02-12 08:00:00
1343,3,17.5,54.2,0.0,22.0,1.5,2026-02-12 08:00:00
1344,4,17.7,60.1,0.0,22.0,1.5,2026-02-12 08:00:00
1345,5,17.1,51.6,0.0,22.0,1.5,2026-02-12 08:00:00
1346,6,16.4,50.7,0.0,22.0,1.5,2026-02-12 08:00:00
1347,7,17.6,57.1,0.0,22.0,1.5,2026-02-12 08:00:00
1348,8,16.6,49.5,0.0,22.0,1.5,2026-02-12 08:00:00
1349,9,16.9,53.9,0.0,22.0,1.5,2026-02-12 08:00:00
1350,10,17.2,52.2,0.0,22.0,1.5,2026-02-12 08:00:00
1351,1,20.2,55.5,0.0,12.1,1.6,2026-02-13 08:00:00
1352,2,18.6,59.2,0.0,12.1,1.6,2026-02-13 08:00:00
1353,3,19.5,57.3,0.0,12.1,1.6,2026-02-13 08:00:00
1354,4,19.0,50.8,0.0,12.1,1.6,2026-02-13 08:00:00
1355,5,20.3,56.7,0.0,12.1,1.6,2026-02-13 08:00:00
1356,6,19.2,57.0,0.0,12.1,1.6,2026-02-13 08:00:00
1357,7,19.8,51.7,0.0,12.1,1.6,2026-02-13 08:00:00
1358,8,19.2,53.5,0.0,12.1,1.6,2026-02-13 08:00:00
1359,9,19.4,56.5,0.0,12.1,1.6,2026-02-13 08:00:00
1360,10,19.4,53.8,0.0,12.1,1.6,2026-02-13 08:00:00
1361,1,18.9,57.8,0.0,18.9,2.8,2026-02-14 08:00:00
1362,2,18.5,54.6,0.0,18.9,2.8,2026-02-14 08:00:00
1363,3,19.5,50.8,0.0,18.9,2.8,2026-02-14 08:00:00
1364,4,20.0,53.2,0.0,18.9,2.8,2026-02-14 08:00:00
1365,5,19.8,53.9,0.0,18.9,2.8,2026-02-14 08:00:00
1366,6,19.6,52.4,0.0,18.9,2.8,2026-02-14 08:00:00
1367,7,18.4,52.2,0.0,18.9,2.8,2026-02-14 08:00:00
1368,8,19.2,55.0,0.0,18.9,2.8,2026-02-14 08:00:00
1369,9,19.7,51.4,0.0,18.9,2.8,2026-02-14 08:00:00
1370,10,19.9,55.4,0.0,18.9,2.8,2026-02-14 08:00:00
1371,1,15.2,51.5,0.0,14.3,1.3,2026-02-15 08:00:00
1372,2,14.9,51.6,0.0,14.3,1.3,2026-02-15 08:00:00
1373,3,14.7,53.9,0.0,14.3,1.3,2026-02-15 08:00:00
1374,4,14.6,58.2,0.0,14.3,1.3,2026-02-15 08:00:00
1375,5,14.8,53.1,0.0,14.3,1.3,2026-02-15 08:00:00
1376,6,15.7,54.0,0.0,14.3,1.3,2026-02-15 08:00:00
1377,7,14.5,52.2,0.0,14.3,1.3,2026-02-15 08:00:00
1378,8,14.1,55.1,0.0,14.3,1.3,2026-02-15 08:00:00
1379,9,14.3,52.5,0.0,14.3,1.3,2026-02-15 08:00:00
1380,10,16.4,52.8,0.0,14.3,1.3,2026-02-15 08:00:00
1381,1,27.9,52.5,0.0,16.4,3.5,2026-02-16 08:00:00
1382,2,27.4,56.5,0.0,16.4,3.5,2026-02-16 08:00:00
1383,3,28.1,55.2,0.0,16.4,3.5,2026-02-16 08:00:00
1384,4,27.0,51.8,0.0,16.4,3.5,2026-02-16 08:00:00
1385,5,28.8,57.2,0.0,16.4,3.5,2026-02-16 08:00:00
1386,6,28.1,56.1,0.0,16.4,3.5,2026-02-16 08:00:00
1387,7,28.6,49.7,0.0,16.4,3.5,2026-02-16 08:00:00
1388,8,27.9,53.6,0.0,16.4,3.5,2026-02-16 08:00:00
1389,9,26.7,61.1,0.0,16.4,3.5,2026-02-16 08:00:00
1390,10,26.3,58.4,0.0,16.4,3.5,2026-02-16 08:00:00
1391,1,18.2,55.7,0.0,8.0,2.8,2026-02-17 08:00:00
1392,2,18.8,56.9,0.0,8.0,2.8,2026-02-17 08:00:00
1393,3,18.2,56.2,0.0,8.0,2.8,2026-02-17 08:00:00
1394,4,18.6,56.7,0.0,8.0,2.8,2026-02-17 08:00:00
1395,5,19.4,59.2,0.0,8.0,2.8,2026-02-17 08:00:00
1396,6,18.0,55.6,0.0,8.0,2.8,2026-02-17 08:00:00
1397,7,18.8,54.8,0.0,8.0,2.8,2026-02-17 08:00:00
1398,8,17.3,50.7,0.0,8.0,2.8,2026-02-17 08:00:00
1399,9,18.4,52.9,0.0,8.0,2.8,2026-02-17 08:00:00
1400,10,16.9,53.3,0.0,8.0,2.8,2026-02-17 08:00:00
1401,1,23.6,51.0,0.0,12.0,8.1,2026-02-18 08:00:00
1402,2,23.0,52.2,0.0,12.0,8.1,2026-02-18 08:00:00
1403,3,23.4,62.2,0.0,12.0,8.1,2026-02-18 08:00:00
1404,4,22.9,49.3,0.0,12.0,8.1,2026-02-18 08:00:00
1405,5,21.9,57.2,0.0,12.0,8.1,2026-02-18 08:00:00
1406,6,23.5,57.7,0.0,12.0,8.1,2026-02-18 08:00:00
1407,7,21.9,57.5,0.0,12.0,8.1,2026-02-18 08:00:00
1408,8,23.9,54.6,0.0,12.0,8.1,2026-02-18 08:00:00
1409,9,23.3,55.6,0.0,12.0,8.1,2026-02-18 08:00:00
1410,10,25.2,55.7,0.0,12.0,8.1,2026-02-18 08:00:00
1411,1,21.2,64.4,6.3,14.4,6.6,2026-02-19 08:00:00
1412,2,22.4,59.0,6.3,14.4,6.6,2026-02-19 08:00:00
1413,3,23.6,58.6,6.3,14.4,6.6,2026-02-19 08:00:00
1414,4,23.0,66.3,6.3,14.4,6.6,2026-02-19 08:00:00
1415,5,22.8,64.2,6.3,14.4,6.6,2026-02-19 08:00:00
1416,6,23.8,65.6,6.3,14.4,6.6,2026-02-19 08:00:00
1417,7,23.5,68.0,6.3,14.4,6.6,2026-02-19 08:00:00
1418,8,23.4,63.1,6.3,14.4,6.6,2026-02-19 08:00:00
1419,9,23.6,68.0,6.3,14.4,6.6,2026-02-19 08:00:00
1420,10,21.4,66.6,6.3,14.4,6.6,2026-02-19 08:00:00
1421,1,18.7,51.4,0.0,20.5,6.3,2026-02-20 08:00:00
1422,2,19.3,58.0,0.0,20.5,6.3,2026-02-20 08:00:00
1423,3,17.8,53.8,0.0,20.5,6.3,2026-02-20 08:00:00
1424,4,20.3,62.2,0.0,20.5,6.3,2026-02-20 08:00:00
1425,5,18.4,52.4,0.0,20.5,6.3,2026-02-20 08:00:00
1426,6,18.7,54.7,0.0,20.5,6.3,2026-02-20 08:00:00
1427,7,18.1,55.3,0.0,20.5,6.3,2026-02-20 08:00:00
1428,8,19.1,50.8,0.0,20.5,6.3,2026-02-20 08:00:00
1429,9,19.3,52.7,0.0,20.5,6.3,2026-02-20 08:00:00
1430,10,19.6,52.2,0.0,20.5,6.3,2026-02-20 08:00:00
1431,1,15.1,48.3,0.0,21.9,10.6,2026-02-21 08:00:00
1432,2,13.9,59.1,0.0,21.9,10.6,2026-02-21 08:00:00
1433,3,13.7,56.9,0.0,21.9,10.6,2026-02-21 08:00:00
1434,4,14.0,57.0,0.0,21.9,10.6,2026-02-21 08:00:00
1435,5,14.0,52.8,0.0,21.9,10.6,2026-02-21 08:00:00
1436,6,14.2,57.0,0.0,21.9,10.6,2026-02-21 08:00:00
1437,7,14.0,52.8,0.0,21.9,10.6,2026-02-21 08:00:00
1438,8,14.4,56.2,0.0,21.9,10.6,2026-02-21 08:00:00
1439,9,15.0,51.0,0.0,21.9,10.6,2026-02-21 08:00:00
1440,10,14.6,48.3,0.0,21.9,10.6,2026-02-21 08:00:00
1441,1,21.9,58.1,0.0,13.3,4.3,2026-02-22 08:00:00
1442,2,20.6,53.2,0.0,13.3,4.3,2026-02-22 08:00:00
1443,3,22.2,52.9,0.0,13.3,4.3,2026-02-22 08:00:00
1444,4,21.7,55.0,0.0,13.3,4.3,2026-02-22 08:00:00
1445,5,21.0,51.5,0.0,13.3,4.3,2026-02-22 08:00:00
1446,6,19.6,58.0,0.0,13.3,4.3,2026-02-22 08:00:00
1447,7,21.8,54.5,0.0,13.3,4.3,2026-02-22 08:00:00
1448,8,22.6,52.5,0.0,13.3,4.3,2026-02-22 08:00:00
1449,9,21.0,58.7,0.0,13.3,4.3,2026-02-22 08:00:00
1450,10,22.4,52.1,0.0,13.3,4.3,2026-02-22 08:00:00
1451,1,22.2,56.3,0.0,18.1,2.4,2026-02-23 08:00:00
1452,2,20.5,54.8,0.0,18.1,2.4,2026-02-23 08:00:00
1453,3,21.9,58.6,0.0,18.1,2.4,2026-02-23 08:00:00
1454,4,21.4,56.1,0.0,18.1,2.4,2026-02-23 08:00:00
1455,5,21.4,54.6,0.0,18.1,2.4,2026-02-23 08:00:00
1456,6,20.4,51.0,0.0,18.1,2.4,2026-02-23 08:00:00
1457,7,20.8,52.9,0.0,18.1,2.4,2026-02-23 08:00:00
1458,8,20.0,54.1,0.0,18.1,2.4,2026-02-23 08:00:00
1459,9,21.1,52.8,0.0,18.1,2.4,2026-02-23 08:00:00
1460,10,22.2,55.3,0.0,18.1,2.4,2026-02-23 08:00:00
1461,1,15.2,52.2,0.0,20.0,2.8,2026-02-24 08:00:00
1462,2,15.4,52.6,0.0,20.0,2.8,2026-02-24 08:00:00
1463,3,15.8,51.6,0.0,20.0,2.8,2026-02-24 08:00:00
1464,4,15.4,57.0,0.0,20.0,2.8,2026-02-24 08:00:00
1465,5,15.6,49.9,0.0,20.0,2.8,2026-02-24 08:00:00
1466,6,17.1,52.5,0.0,20.0,2.8,2026-02-24 08:00:00
1467,7,15.2,58.3,0.0,20.0,2.8,2026-02-24 08:00:00
1468,8,15.6,57.1,0.0,20.0,2.8,2026-02-24 08:00:00
1469,9,15.0,54.6,0.0,20.0,2.8,2026-02-24 08:00:00
1470,10,16.0,56.9,0.0,20.0,2.8,2026-02-24 08:00:00
1471,1,15.5,53.7,0.0,18.4,1.7,2026-02-25 08:00:00
1472,2,15.7,55.0,0.0,18.4,1.7,2026-02-25 08:00:00
1473,3,15.9,50.2,0.0,18.4,1.7,2026-02-25 08:00:00
1474,4,14.4,50.7,0.0,18.4,1.7,2026-02-25 08:00:00
1475,5,15.5,55.7,0.0,18.4,1.7,2026-02-25 08:00:00
1476,6,15.4,52.4,0.0,18.4,1.7,2026-02-25 08:00:00
1477,7,14.4,57.7,0.0,18.4,1.7,2026-02-25 08:00:00
1478,8,15.9,54.9,0.0,18.4,1.7,2026-02-25 08:00:00
1479,9,16.2,53.6,0.0,18.4,1.7,2026-02-25 08:00:00
1480,10,16.4,53.9,0.0,18.4,1.7,2026-02-25 08:00:00
1481,1,23.1,56.4,0.3,12.8,4.8,2026-02-26 08:00:00
1482,2,24.9,50.5,0.3,12.8,4.8,2026-02-26 08:00:00
1483,3,24.0,56.2,0.3,12.8,4.8,2026-02-26 08:00:00
1484,4,22.9,58.9,0.3,12.8,4.8,2026-02-26 08:00:00
1485,5,23.3,61.0,0.3,12.8,4.8,2026-02-26 08:00:00
1486,6,22.4,53.4,0.3,12.8,4.8,2026-02-26 08:00:00
1487,7,22.9,57.5,0.3,12.8,4.8,2026-02-26 08:00:00
1488,8,23.2,55.9,0.3,12.8,4.8,2026-02-26 08:00:00
1489,9,22.8,59.8,0.3,12.8,4.8,2026-02-26 08:00:00
1490,10,23.5,53.5,0.3,12.8,4.8,2026-02-26 08:00:00
